id,y
825623,0.0
825624,0.01
825625,0.01
825626,0.19
825627,0.6
825628,0.0
825629,0.0
825630,0.01
825631,0.0
825632,0.66
825633,0.22
825634,0.46
825635,0.0
825636,0.0
825637,0.0
825638,0.04
825639,0.62
825640,0.0
825641,0.01
825642,0.05
825643,0.05
825644,0.14
825645,0.1
825646,0.07
825647,0.23
825648,0.01
825649,0.26
825650,0.01
825651,0.22
825652,0.04
825653,0.13
825654,0.01
825655,0.44
825656,0.34
825657,0.0
825658,0.0
825659,0.07
825660,0.01
825661,0.21
825662,0.05
825663,0.05
825664,0.01
825665,0.43
825666,0.0
825667,0.01
825668,0.0
825669,0.04
825670,0.3
825671,0.02
825672,0.11
825673,0.01
825674,0.03
825675,0.0
825676,0.6
825677,0.03
825678,0.0
825679,0.02
825680,0.01
825681,0.02
825682,0.09
825683,0.1
825684,0.84
825685,0.2
825686,0.4
825687,0.01
825688,0.0
825689,0.01
825690,0.21
825691,0.23
825692,0.03
825693,0.0
825694,0.08
825695,0.01
825696,0.18
825697,0.0
825698,0.01
825699,0.01
825700,0.01
825701,0.0
825702,0.03
825703,0.0
825704,0.01
825705,0.0
825706,0.0
825707,0.01
825708,0.0
825709,0.01
825710,0.01
825711,0.1
825712,0.32
825713,0.26
825714,0.0
825715,0.0
825716,0.0
825717,0.0
825718,0.03
825719,0.04
825720,0.06
825721,0.03
825722,0.0
825723,0.41
825724,0.07
825725,0.42
825726,0.0
825727,0.45
825728,0.0
825729,0.31
825730,0.2
825731,0.05
825732,0.23
825733,0.53
825734,0.16
825735,0.04
825736,0.0
825737,0.01
825738,0.0
825739,0.44
825740,0.85
825741,0.55
825742,0.0
825743,0.01
825744,0.18
825745,0.0
825746,0.57
825747,0.39
825748,0.0
825749,0.28
825750,0.2
825751,0.19
825752,0.7
825753,0.03
825754,0.45
825755,0.0
825756,0.21
825757,0.0
825758,0.0
825759,0.13
825760,0.0
825761,0.0
825762,0.0
825763,0.0
825764,0.07
825765,0.02
825766,0.23
825767,0.02
825768,0.0
825769,0.51
825770,0.04
825771,0.01
825772,0.01
825773,0.29
825774,0.08
825775,0.05
825776,0.0
825777,0.0
825778,0.0
825779,0.08
825780,0.01
825781,0.0
825782,0.02
825783,0.0
825784,0.0
825785,0.0
825786,0.02
825787,0.25
825788,0.0
825789,0.01
825790,0.01
825791,0.01
825792,0.04
825793,0.14
825794,0.14
825795,0.31
825796,0.0
825797,0.21
825798,0.06
825799,0.0
825800,0.64
825801,0.0
825802,0.38
825803,0.0
825804,0.04
825805,0.04
825806,0.02
825807,0.0
825808,0.01
825809,0.0
825810,0.28
825811,0.0
825812,0.18
825813,0.03
825814,0.0
825815,0.07
825816,0.06
825817,0.24
825818,0.0
825819,0.01
825820,0.0
825821,0.3
825822,0.0
825823,0.85
825824,0.02
825825,0.16
825826,0.01
825827,0.32
825828,0.0
825829,0.01
825830,0.29
825831,0.03
825832,0.0
825833,0.28
825834,0.0
825835,0.13
825836,0.0
825837,0.33
825838,0.03
825839,0.02
825840,0.37
825841,0.06
825842,0.02
825843,0.13
825844,0.23
825845,0.02
825846,0.12
825847,0.02
825848,0.01
825849,0.0
825850,0.03
825851,0.0
825852,0.18
825853,0.27
825854,0.41
825855,0.0
825856,0.11
825857,0.44
825858,0.46
825859,0.01
825860,0.42
825861,0.0
825862,0.02
825863,0.0
825864,0.25
825865,0.0
825866,0.02
825867,0.35
825868,0.0
825869,0.0
825870,0.3
825871,0.0
825872,0.88
825873,0.0
825874,0.01
825875,0.01
825876,0.01
825877,0.0
825878,0.49
825879,0.25
825880,0.01
825881,0.01
825882,0.3
825883,0.33
825884,0.07
825885,0.06
825886,0.0
825887,0.19
825888,0.01
825889,0.69
825890,0.2
825891,0.08
825892,0.08
825893,0.01
825894,0.02
825895,0.46
825896,0.0
825897,0.0
825898,0.33
825899,0.0
825900,0.01
825901,0.01
825902,0.03
825903,0.0
825904,0.94
825905,0.62
825906,0.0
825907,0.81
825908,0.01
825909,0.0
825910,0.0
825911,0.39
825912,0.75
825913,0.0
825914,0.35
825915,0.05
825916,0.4
825917,0.01
825918,0.16
825919,0.02
825920,0.01
825921,0.2
825922,0.0
825923,0.01
825924,0.53
825925,0.15
825926,0.0
825927,0.0
825928,0.17
825929,0.02
825930,0.01
825931,0.54
825932,0.01
825933,0.27
825934,0.08
825935,0.0
825936,0.29
825937,0.06
825938,0.0
825939,0.01
825940,0.51
825941,0.02
825942,0.0
825943,0.04
825944,0.01
825945,0.0
825946,0.0
825947,0.67
825948,0.35
825949,0.2
825950,0.01
825951,0.45
825952,0.5
825953,0.09
825954,0.26
825955,0.0
825956,0.01
825957,0.31
825958,0.01
825959,0.06
825960,0.01
825961,0.22
825962,0.01
825963,0.0
825964,0.01
825965,0.02
825966,0.06
825967,0.07
825968,0.0
825969,0.41
825970,0.01
825971,0.04
825972,0.0
825973,0.0
825974,0.48
825975,0.03
825976,0.09
825977,0.51
825978,0.05
825979,0.01
825980,0.02
825981,0.03
825982,0.0
825983,0.0
825984,0.0
825985,0.55
825986,0.02
825987,0.01
825988,0.0
825989,0.03
825990,0.02
825991,0.01
825992,0.03
825993,0.36
825994,0.04
825995,0.04
825996,0.4
825997,0.04
825998,0.0
825999,0.5
826000,0.01
826001,0.0
826002,0.03
826003,0.02
826004,0.0
826005,0.0
826006,0.02
826007,0.0
826008,0.0
826009,0.01
826010,0.0
826011,0.64
826012,0.31
826013,0.02
826014,0.29
826015,0.05
826016,0.39
826017,0.0
826018,0.0
826019,0.03
826020,0.0
826021,0.18
826022,0.59
826023,0.31
826024,0.54
826025,0.01
826026,0.17
826027,0.03
826028,0.0
826029,0.0
826030,0.07
826031,0.11
826032,0.05
826033,0.0
826034,0.0
826035,0.16
826036,0.04
826037,0.02
826038,0.01
826039,0.01
826040,0.19
826041,0.41
826042,0.39
826043,0.06
826044,0.0
826045,0.0
826046,0.01
826047,0.0
826048,0.14
826049,0.0
826050,0.01
826051,0.01
826052,0.0
826053,0.02
826054,0.0
826055,0.04
826056,0.05
826057,0.06
826058,0.0
826059,0.0
826060,0.01
826061,0.0
826062,0.16
826063,0.0
826064,0.29
826065,0.18
826066,0.0
826067,0.03
826068,0.21
826069,0.01
826070,0.0
826071,0.0
826072,0.0
826073,0.0
826074,0.04
826075,0.02
826076,0.0
826077,0.04
826078,0.06
826079,0.0
826080,0.0
826081,0.0
826082,0.01
826083,0.0
826084,0.06
826085,0.09
826086,0.02
826087,0.46
826088,0.02
826089,0.0
826090,0.01
826091,0.0
826092,0.02
826093,0.0
826094,0.01
826095,0.07
826096,0.0
826097,0.01
826098,0.0
826099,0.01
826100,0.0
826101,0.01
826102,0.01
826103,0.0
826104,0.04
826105,0.03
826106,0.0
826107,0.46
826108,0.0
826109,0.16
826110,0.0
826111,0.01
826112,0.0
826113,0.02
826114,0.3
826115,0.01
826116,0.04
826117,0.01
826118,0.0
826119,0.01
826120,0.08
826121,0.0
826122,0.62
826123,0.0
826124,0.0
826125,0.0
826126,0.0
826127,0.21
826128,0.25
826129,0.01
826130,0.07
826131,0.0
826132,0.02
826133,0.34
826134,0.0
826135,0.3
826136,0.43
826137,0.46
826138,0.0
826139,0.06
826140,0.01
826141,0.04
826142,0.07
826143,0.01
826144,0.09
826145,0.02
826146,0.18
826147,0.02
826148,0.01
826149,0.01
826150,0.01
826151,0.0
826152,0.0
826153,0.04
826154,0.07
826155,0.17
826156,0.02
826157,0.09
826158,0.46
826159,0.0
826160,0.73
826161,0.11
826162,0.02
826163,0.72
826164,0.01
826165,0.0
826166,0.02
826167,0.0
826168,0.0
826169,0.01
826170,0.63
826171,0.79
826172,0.01
826173,0.1
826174,0.01
826175,0.04
826176,0.01
826177,0.38
826178,0.02
826179,0.22
826180,0.01
826181,0.0
826182,0.26
826183,0.01
826184,0.04
826185,0.01
826186,0.0
826187,0.15
826188,0.01
826189,0.0
826190,0.2
826191,0.02
826192,0.0
826193,0.0
826194,0.05
826195,0.08
826196,0.0
826197,0.0
826198,0.77
826199,0.02
826200,0.05
826201,0.0
826202,0.0
826203,0.01
826204,0.0
826205,0.75
826206,0.0
826207,0.42
826208,0.31
826209,0.24
826210,0.01
826211,0.5
826212,0.01
826213,0.01
826214,0.0
826215,0.02
826216,0.0
826217,0.0
826218,0.0
826219,0.03
826220,0.04
826221,0.01
826222,0.0
826223,0.0
826224,0.0
826225,0.0
826226,0.01
826227,0.01
826228,0.01
826229,0.0
826230,0.69
826231,0.0
826232,0.0
826233,0.02
826234,0.12
826235,0.0
826236,0.13
826237,0.0
826238,0.04
826239,0.81
826240,0.01
826241,0.01
826242,0.01
826243,0.0
826244,0.02
826245,0.32
826246,0.13
826247,0.06
826248,0.01
826249,0.0
826250,0.0
826251,0.0
826252,0.05
826253,0.0
826254,0.15
826255,0.0
826256,0.23
826257,0.0
826258,0.03
826259,0.01
826260,0.01
826261,0.0
826262,0.22
826263,0.0
826264,0.54
826265,0.0
826266,0.88
826267,0.33
826268,0.02
826269,0.06
826270,0.01
826271,0.22
826272,0.11
826273,0.13
826274,0.34
826275,0.4
826276,0.0
826277,0.0
826278,0.57
826279,0.0
826280,0.0
826281,0.0
826282,0.0
826283,0.01
826284,0.12
826285,0.02
826286,0.08
826287,0.01
826288,0.01
826289,0.0
826290,0.45
826291,0.0
826292,0.01
826293,0.08
826294,0.07
826295,0.0
826296,0.44
826297,0.82
826298,0.0
826299,0.01
826300,0.54
826301,0.01
826302,0.25
826303,0.62
826304,0.24
826305,0.0
826306,0.24
826307,0.01
826308,0.04
826309,0.18
826310,0.11
826311,0.01
826312,0.0
826313,0.4
826314,0.01
826315,0.45
826316,0.0
826317,0.0
826318,0.0
826319,0.44
826320,0.01
826321,0.3
826322,0.03
826323,0.01
826324,0.0
826325,0.01
826326,0.01
826327,0.01
826328,0.0
826329,0.03
826330,0.23
826331,0.69
826332,0.02
826333,0.0
826334,0.95
826335,0.0
826336,0.0
826337,0.0
826338,0.0
826339,0.02
826340,0.02
826341,0.01
826342,0.03
826343,0.0
826344,0.02
826345,0.3
826346,0.0
826347,0.0
826348,0.0
826349,0.18
826350,0.03
826351,0.01
826352,0.01
826353,0.0
826354,0.03
826355,0.06
826356,0.11
826357,0.01
826358,0.05
826359,0.0
826360,0.0
826361,0.04
826362,0.02
826363,0.0
826364,0.0
826365,0.02
826366,0.13
826367,0.02
826368,0.08
826369,0.0
826370,0.2
826371,0.15
826372,0.01
826373,0.34
826374,0.04
826375,0.03
826376,0.69
826377,0.01
826378,0.01
826379,0.01
826380,0.02
826381,0.0
826382,0.02
826383,0.06
826384,0.0
826385,0.0
826386,0.24
826387,0.01
826388,0.01
826389,0.49
826390,0.0
826391,0.0
826392,0.02
826393,0.01
826394,0.0
826395,0.01
826396,0.02
826397,0.02
826398,0.23
826399,0.02
826400,0.0
826401,0.7
826402,0.02
826403,0.13
826404,0.01
826405,0.0
826406,0.03
826407,0.16
826408,0.06
826409,0.14
826410,0.0
826411,0.0
826412,0.0
826413,0.07
826414,0.0
826415,0.01
826416,0.09
826417,0.0
826418,0.0
826419,0.01
826420,0.02
826421,0.23
826422,0.0
826423,0.1
826424,0.39
826425,0.15
826426,0.02
826427,0.01
826428,0.01
826429,0.0
826430,0.0
826431,0.04
826432,0.42
826433,0.05
826434,0.36
826435,0.0
826436,0.0
826437,0.0
826438,0.0
826439,0.0
826440,0.01
826441,0.21
826442,0.4
826443,0.0
826444,0.26
826445,0.03
826446,0.11
826447,0.01
826448,0.03
826449,0.0
826450,0.17
826451,0.0
826452,0.01
826453,0.09
826454,0.0
826455,0.0
826456,0.0
826457,0.29
826458,0.0
826459,0.15
826460,0.12
826461,0.69
826462,0.01
826463,0.36
826464,0.0
826465,0.21
826466,0.27
826467,0.12
826468,0.01
826469,0.37
826470,0.0
826471,0.09
826472,0.02
826473,0.01
826474,0.12
826475,0.0
826476,0.03
826477,0.02
826478,0.01
826479,0.03
826480,0.0
826481,0.0
826482,0.01
826483,0.0
826484,0.02
826485,0.01
826486,0.02
826487,0.22
826488,0.0
826489,0.0
826490,0.03
826491,0.0
826492,0.03
826493,0.0
826494,0.79
826495,0.03
826496,0.13
826497,0.44
826498,0.13
826499,0.0
826500,0.09
826501,0.17
826502,0.0
826503,0.36
826504,0.59
826505,0.24
826506,0.0
826507,0.3
826508,0.0
826509,0.29
826510,0.59
826511,0.0
826512,0.02
826513,0.01
826514,0.0
826515,0.21
826516,0.01
826517,0.0
826518,0.0
826519,0.0
826520,0.7
826521,0.0
826522,0.02
826523,0.45
826524,0.15
826525,0.06
826526,0.18
826527,0.01
826528,0.0
826529,0.0
826530,0.65
826531,0.01
826532,0.11
826533,0.33
826534,0.01
826535,0.0
826536,0.67
826537,0.0
826538,0.03
826539,0.25
826540,0.24
826541,0.01
826542,0.04
826543,0.02
826544,0.01
826545,0.27
826546,0.01
826547,0.0
826548,0.03
826549,0.0
826550,0.0
826551,0.08
826552,0.01
826553,0.0
826554,0.21
826555,0.41
826556,0.0
826557,0.01
826558,0.19
826559,0.03
826560,0.0
826561,0.01
826562,0.63
826563,0.36
826564,0.3
826565,0.01
826566,0.0
826567,0.01
826568,0.69
826569,0.0
826570,0.0
826571,0.0
826572,0.0
826573,0.58
826574,0.0
826575,0.0
826576,0.0
826577,0.04
826578,0.51
826579,0.07
826580,0.01
826581,0.0
826582,0.02
826583,0.0
826584,0.46
826585,0.0
826586,0.02
826587,0.01
826588,0.0
826589,0.67
826590,0.47
826591,0.0
826592,0.01
826593,0.01
826594,0.0
826595,0.1
826596,0.0
826597,0.0
826598,0.01
826599,0.02
826600,0.0
826601,0.0
826602,0.0
826603,0.06
826604,0.01
826605,0.62
826606,0.01
826607,0.12
826608,0.0
826609,0.0
826610,0.0
826611,0.46
826612,0.0
826613,0.76
826614,0.02
826615,0.35
826616,0.05
826617,0.03
826618,0.05
826619,0.2
826620,0.0
826621,0.02
826622,0.31
826623,0.04
826624,0.02
826625,0.0
826626,0.01
826627,0.0
826628,0.06
826629,0.0
826630,0.0
826631,0.03
826632,0.06
826633,0.01
826634,0.0
826635,0.01
826636,0.75
826637,0.0
826638,0.07
826639,0.01
826640,0.0
826641,0.01
826642,0.24
826643,0.01
826644,0.18
826645,0.58
826646,0.3
826647,0.0
826648,0.01
826649,0.0
826650,0.0
826651,0.32
826652,0.0
826653,0.86
826654,0.34
826655,0.01
826656,0.0
826657,0.08
826658,0.01
826659,0.0
826660,0.01
826661,0.0
826662,0.07
826663,0.03
826664,0.02
826665,0.05
826666,0.02
826667,0.01
826668,0.01
826669,0.03
826670,0.0
826671,0.0
826672,0.01
826673,0.23
826674,0.0
826675,0.41
826676,0.01
826677,0.03
826678,0.0
826679,0.0
826680,0.17
826681,0.43
826682,0.0
826683,0.7
826684,0.01
826685,0.11
826686,0.01
826687,0.01
826688,0.0
826689,0.21
826690,0.01
826691,0.0
826692,0.0
826693,0.0
826694,0.66
826695,0.0
826696,0.05
826697,0.01
826698,0.0
826699,0.0
826700,0.36
826701,0.02
826702,0.01
826703,0.0
826704,0.28
826705,0.24
826706,0.67
826707,0.02
826708,0.04
826709,0.53
826710,0.0
826711,0.0
826712,0.0
826713,0.3
826714,0.28
826715,0.01
826716,0.01
826717,0.01
826718,0.19
826719,0.39
826720,0.0
826721,0.43
826722,0.01
826723,0.0
826724,0.33
826725,0.03
826726,0.0
826727,0.09
826728,0.0
826729,0.0
826730,0.15
826731,0.0
826732,0.0
826733,0.06
826734,0.01
826735,0.03
826736,0.02
826737,0.01
826738,0.02
826739,0.0
826740,0.25
826741,0.07
826742,0.29
826743,0.01
826744,0.01
826745,0.1
826746,0.0
826747,0.01
826748,0.04
826749,0.0
826750,0.48
826751,0.01
826752,0.02
826753,0.0
826754,0.45
826755,0.11
826756,0.86
826757,0.1
826758,0.28
826759,0.53
826760,0.0
826761,0.1
826762,0.05
826763,0.02
826764,0.35
826765,0.36
826766,0.0
826767,0.0
826768,0.02
826769,0.05
826770,0.01
826771,0.0
826772,0.91
826773,0.38
826774,0.23
826775,0.01
826776,0.0
826777,0.01
826778,0.48
826779,0.0
826780,0.73
826781,0.01
826782,0.01
826783,0.01
826784,0.0
826785,0.57
826786,0.01
826787,0.0
826788,0.51
826789,0.04
826790,0.01
826791,0.01
826792,0.38
826793,0.04
826794,0.0
826795,0.5
826796,0.54
826797,0.01
826798,0.07
826799,0.01
826800,0.07
826801,0.01
826802,0.05
826803,0.11
826804,0.01
826805,0.88
826806,0.0
826807,0.0
826808,0.0
826809,0.43
826810,0.0
826811,0.0
826812,0.02
826813,0.0
826814,0.69
826815,0.34
826816,0.0
826817,0.01
826818,0.03
826819,0.0
826820,0.02
826821,0.0
826822,0.0
826823,0.0
826824,0.34
826825,0.0
826826,0.02
826827,0.4
826828,0.02
826829,0.29
826830,0.0
826831,0.08
826832,0.02
826833,0.12
826834,0.0
826835,0.01
826836,0.01
826837,0.56
826838,0.0
826839,0.01
826840,0.0
826841,0.07
826842,0.0
826843,0.43
826844,0.19
826845,0.22
826846,0.26
826847,0.03
826848,0.03
826849,0.0
826850,0.0
826851,0.07
826852,0.15
826853,0.0
826854,0.02
826855,0.0
826856,0.0
826857,0.01
826858,0.01
826859,0.06
826860,0.0
826861,0.16
826862,0.0
826863,0.0
826864,0.03
826865,0.01
826866,0.0
826867,0.52
826868,0.03
826869,0.01
826870,0.17
826871,0.78
826872,0.0
826873,0.0
826874,0.01
826875,0.69
826876,0.0
826877,0.01
826878,0.12
826879,0.06
826880,0.0
826881,0.0
826882,0.01
826883,0.13
826884,0.0
826885,0.0
826886,0.0
826887,0.13
826888,0.05
826889,0.07
826890,0.0
826891,0.03
826892,0.0
826893,0.01
826894,0.0
826895,0.01
826896,0.0
826897,0.0
826898,0.0
826899,0.0
826900,0.01
826901,0.0
826902,0.49
826903,0.01
826904,0.02
826905,0.0
826906,0.01
826907,0.54
826908,0.03
826909,0.0
826910,0.0
826911,0.44
826912,0.01
826913,0.0
826914,0.12
826915,0.01
826916,0.01
826917,0.01
826918,0.0
826919,0.78
826920,0.0
826921,0.03
826922,0.11
826923,0.0
826924,0.25
826925,0.02
826926,0.0
826927,0.01
826928,0.15
826929,0.26
826930,0.02
826931,0.56
826932,0.0
826933,0.14
826934,0.49
826935,0.0
826936,0.03
826937,0.03
826938,0.03
826939,0.01
826940,0.0
826941,0.0
826942,0.01
826943,0.15
826944,0.0
826945,0.0
826946,0.0
826947,0.11
826948,0.47
826949,0.4
826950,0.0
826951,0.5
826952,0.2
826953,0.0
826954,0.0
826955,0.15
826956,0.0
826957,0.0
826958,0.03
826959,0.09
826960,0.07
826961,0.01
826962,0.23
826963,0.0
826964,0.31
826965,0.0
826966,0.01
826967,0.02
826968,0.03
826969,0.03
826970,0.0
826971,0.02
826972,0.0
826973,0.0
826974,0.0
826975,0.01
826976,0.92
826977,0.0
826978,0.21
826979,0.0
826980,0.42
826981,0.03
826982,0.32
826983,0.08
826984,0.01
826985,0.0
826986,0.0
826987,0.0
826988,0.01
826989,0.42
826990,0.2
826991,0.01
826992,0.02
826993,0.58
826994,0.05
826995,0.16
826996,0.0
826997,0.01
826998,0.0
826999,0.52
827000,0.27
827001,0.0
827002,0.01
827003,0.04
827004,0.13
827005,0.0
827006,0.01
827007,0.0
827008,0.29
827009,0.28
827010,0.03
827011,0.0
827012,0.0
827013,0.0
827014,0.0
827015,0.43
827016,0.65
827017,0.0
827018,0.01
827019,0.0
827020,0.01
827021,0.01
827022,0.02
827023,0.01
827024,0.65
827025,0.01
827026,0.07
827027,0.0
827028,0.02
827029,0.0
827030,0.03
827031,0.18
827032,0.0
827033,0.56
827034,0.05
827035,0.69
827036,0.01
827037,0.01
827038,0.03
827039,0.0
827040,0.1
827041,0.03
827042,0.02
827043,0.02
827044,0.0
827045,0.21
827046,0.04
827047,0.0
827048,0.11
827049,0.0
827050,0.0
827051,0.0
827052,0.0
827053,0.0
827054,0.0
827055,0.71
827056,0.08
827057,0.22
827058,0.0
827059,0.0
827060,0.2
827061,0.02
827062,0.3
827063,0.0
827064,0.13
827065,0.0
827066,0.52
827067,0.0
827068,0.01
827069,0.27
827070,0.0
827071,0.0
827072,0.18
827073,0.0
827074,0.0
827075,0.12
827076,0.18
827077,0.0
827078,0.04
827079,0.04
827080,0.0
827081,0.01
827082,0.09
827083,0.02
827084,0.01
827085,0.73
827086,0.52
827087,0.01
827088,0.0
827089,0.01
827090,0.03
827091,0.02
827092,0.22
827093,0.01
827094,0.0
827095,0.0
827096,0.19
827097,0.3
827098,0.0
827099,0.01
827100,0.0
827101,0.54
827102,0.01
827103,0.69
827104,0.0
827105,0.0
827106,0.0
827107,0.0
827108,0.74
827109,0.29
827110,0.01
827111,0.37
827112,0.01
827113,0.01
827114,0.01
827115,0.03
827116,0.01
827117,0.52
827118,0.04
827119,0.63
827120,0.02
827121,0.06
827122,0.0
827123,0.01
827124,0.08
827125,0.01
827126,0.68
827127,0.54
827128,0.11
827129,0.01
827130,0.03
827131,0.21
827132,0.0
827133,0.01
827134,0.45
827135,0.54
827136,0.01
827137,0.0
827138,0.01
827139,0.08
827140,0.81
827141,0.0
827142,0.02
827143,0.06
827144,0.04
827145,0.02
827146,0.0
827147,0.0
827148,0.18
827149,0.0
827150,0.0
827151,0.0
827152,0.01
827153,0.6
827154,0.77
827155,0.07
827156,0.0
827157,0.04
827158,0.0
827159,0.0
827160,0.01
827161,0.01
827162,0.07
827163,0.88
827164,0.02
827165,0.29
827166,0.0
827167,0.15
827168,0.87
827169,0.01
827170,0.01
827171,0.0
827172,0.38
827173,0.39
827174,0.02
827175,0.0
827176,0.0
827177,0.02
827178,0.54
827179,0.0
827180,0.0
827181,0.01
827182,0.47
827183,0.0
827184,0.13
827185,0.0
827186,0.03
827187,0.01
827188,0.0
827189,0.1
827190,0.12
827191,0.78
827192,0.1
827193,0.4
827194,0.0
827195,0.26
827196,0.0
827197,0.05
827198,0.36
827199,0.03
827200,0.22
827201,0.0
827202,0.0
827203,0.0
827204,0.0
827205,0.0
827206,0.02
827207,0.0
827208,0.0
827209,0.0
827210,0.02
827211,0.19
827212,0.24
827213,0.01
827214,0.01
827215,0.44
827216,0.01
827217,0.08
827218,0.0
827219,0.0
827220,0.51
827221,0.0
827222,0.01
827223,0.0
827224,0.01
827225,0.0
827226,0.17
827227,0.03
827228,0.0
827229,0.0
827230,0.01
827231,0.21
827232,0.01
827233,0.07
827234,0.19
827235,0.15
827236,0.21
827237,0.03
827238,0.23
827239,0.29
827240,0.0
827241,0.08
827242,0.0
827243,0.01
827244,0.0
827245,0.1
827246,0.0
827247,0.0
827248,0.02
827249,0.01
827250,0.03
827251,0.0
827252,0.02
827253,0.01
827254,0.61
827255,0.01
827256,0.0
827257,0.0
827258,0.7
827259,0.01
827260,0.0
827261,0.27
827262,0.1
827263,0.01
827264,0.02
827265,0.0
827266,0.0
827267,0.01
827268,0.0
827269,0.01
827270,0.03
827271,0.0
827272,0.0
827273,0.23
827274,0.0
827275,0.0
827276,0.19
827277,0.0
827278,0.0
827279,0.03
827280,0.02
827281,0.0
827282,0.24
827283,0.0
827284,0.55
827285,0.01
827286,0.01
827287,0.0
827288,0.04
827289,0.22
827290,0.0
827291,0.0
827292,0.02
827293,0.22
827294,0.03
827295,0.0
827296,0.01
827297,0.0
827298,0.02
827299,0.01
827300,0.56
827301,0.0
827302,0.01
827303,0.33
827304,0.32
827305,0.13
827306,0.38
827307,0.03
827308,0.05
827309,0.6
827310,0.0
827311,0.23
827312,0.0
827313,0.0
827314,0.62
827315,0.01
827316,0.62
827317,0.34
827318,0.0
827319,0.0
827320,0.0
827321,0.01
827322,0.38
827323,0.17
827324,0.0
827325,0.0
827326,0.21
827327,0.01
827328,0.63
827329,0.14
827330,0.23
827331,0.07
827332,0.6
827333,0.01
827334,0.01
827335,0.12
827336,0.0
827337,0.13
827338,0.34
827339,0.11
827340,0.0
827341,0.46
827342,0.53
827343,0.4
827344,0.0
827345,0.22
827346,0.13
827347,0.04
827348,0.0
827349,0.01
827350,0.01
827351,0.27
827352,0.0
827353,0.02
827354,0.07
827355,0.0
827356,0.03
827357,0.03
827358,0.02
827359,0.0
827360,0.52
827361,0.0
827362,0.0
827363,0.02
827364,0.0
827365,0.37
827366,0.85
827367,0.01
827368,0.1
827369,0.0
827370,0.21
827371,0.01
827372,0.14
827373,0.01
827374,0.53
827375,0.11
827376,0.0
827377,0.0
827378,0.43
827379,0.0
827380,0.01
827381,0.0
827382,0.01
827383,0.63
827384,0.05
827385,0.01
827386,0.01
827387,0.18
827388,0.05
827389,0.0
827390,0.15
827391,0.0
827392,0.06
827393,0.01
827394,0.01
827395,0.0
827396,0.0
827397,0.03
827398,0.5
827399,0.46
827400,0.39
827401,0.37
827402,0.75
827403,0.0
827404,0.3
827405,0.01
827406,0.02
827407,0.53
827408,0.44
827409,0.21
827410,0.01
827411,0.01
827412,0.11
827413,0.01
827414,0.02
827415,0.03
827416,0.0
827417,0.45
827418,0.0
827419,0.16
827420,0.33
827421,0.01
827422,0.1
827423,0.08
827424,0.01
827425,0.24
827426,0.03
827427,0.16
827428,0.0
827429,0.03
827430,0.28
827431,0.0
827432,0.01
827433,0.0
827434,0.17
827435,0.04
827436,0.01
827437,0.0
827438,0.68
827439,0.18
827440,0.32
827441,0.08
827442,0.0
827443,0.0
827444,0.01
827445,0.0
827446,0.01
827447,0.0
827448,0.0
827449,0.4
827450,0.02
827451,0.01
827452,0.0
827453,0.26
827454,0.0
827455,0.15
827456,0.24
827457,0.0
827458,0.01
827459,0.01
827460,0.0
827461,0.0
827462,0.05
827463,0.01
827464,0.01
827465,0.0
827466,0.25
827467,0.05
827468,0.01
827469,0.09
827470,0.0
827471,0.0
827472,0.3
827473,0.22
827474,0.0
827475,0.48
827476,0.0
827477,0.32
827478,0.0
827479,0.0
827480,0.0
827481,0.05
827482,0.02
827483,0.07
827484,0.54
827485,0.42
827486,0.0
827487,0.0
827488,0.07
827489,0.41
827490,0.28
827491,0.0
827492,0.15
827493,0.0
827494,0.12
827495,0.0
827496,0.46
827497,0.28
827498,0.06
827499,0.0
827500,0.0
827501,0.07
827502,0.27
827503,0.72
827504,0.0
827505,0.54
827506,0.01
827507,0.02
827508,0.0
827509,0.01
827510,0.03
827511,0.5
827512,0.01
827513,0.08
827514,0.0
827515,0.0
827516,0.17
827517,0.34
827518,0.13
827519,0.0
827520,0.0
827521,0.0
827522,0.19
827523,0.04
827524,0.02
827525,0.01
827526,0.02
827527,0.02
827528,0.89
827529,0.13
827530,0.01
827531,0.0
827532,0.0
827533,0.01
827534,0.07
827535,0.0
827536,0.33
827537,0.03
827538,0.0
827539,0.03
827540,0.0
827541,0.31
827542,0.07
827543,0.12
827544,0.0
827545,0.0
827546,0.0
827547,0.0
827548,0.05
827549,0.0
827550,0.02
827551,0.0
827552,0.29
827553,0.0
827554,0.01
827555,0.08
827556,0.0
827557,0.04
827558,0.13
827559,0.05
827560,0.0
827561,0.04
827562,0.0
827563,0.41
827564,0.15
827565,0.3
827566,0.22
827567,0.02
827568,0.0
827569,0.18
827570,0.38
827571,0.01
827572,0.06
827573,0.0
827574,0.05
827575,0.09
827576,0.05
827577,0.01
827578,0.0
827579,0.0
827580,0.06
827581,0.32
827582,0.0
827583,0.04
827584,0.03
827585,0.11
827586,0.19
827587,0.51
827588,0.01
827589,0.03
827590,0.0
827591,0.0
827592,0.09
827593,0.0
827594,0.1
827595,0.12
827596,0.02
827597,0.0
827598,0.4
827599,0.0
827600,0.05
827601,0.86
827602,0.01
827603,0.0
827604,0.36
827605,0.0
827606,0.01
827607,0.07
827608,0.31
827609,0.01
827610,0.0
827611,0.0
827612,0.0
827613,0.14
827614,0.0
827615,0.17
827616,0.36
827617,0.02
827618,0.0
827619,0.47
827620,0.0
827621,0.01
