id,y
824308,0.0
824309,0.0
824310,0.0
824311,0.01
824312,0.15
824313,0.0
824314,0.0
824315,0.01
824316,0.02
824317,0.91
824318,0.01
824319,0.09
824320,0.29
824321,0.0
824322,0.02
824323,0.0
824324,0.62
824325,0.0
824326,0.36
824327,0.0
824328,0.81
824329,0.0
824330,0.0
824331,0.37
824332,0.01
824333,0.0
824334,0.02
824335,0.0
824336,0.0
824337,0.11
824338,0.0
824339,0.01
824340,0.06
824341,0.0
824342,0.13
824343,0.0
824344,0.02
824345,0.0
824346,0.49
824347,0.27
824348,0.43
824349,0.87
824350,0.01
824351,0.15
824352,0.01
824353,0.08
824354,0.01
824355,0.06
824356,0.01
824357,0.0
824358,0.0
824359,0.01
824360,0.0
824361,0.0
824362,0.01
824363,0.17
824364,0.0
824365,0.0
824366,0.0
824367,0.12
824368,0.01
824369,0.01
824370,0.0
824371,0.0
824372,0.01
824373,0.2
824374,0.0
824375,0.45
824376,0.01
824377,0.0
824378,0.03
824379,0.0
824380,0.0
824381,0.0
824382,0.52
824383,0.25
824384,0.03
824385,0.02
824386,0.0
824387,0.0
824388,0.0
824389,0.0
824390,0.02
824391,0.01
824392,0.0
824393,0.69
824394,0.0
824395,0.0
824396,0.05
824397,0.92
824398,0.82
824399,0.0
824400,0.0
824401,0.0
824402,0.0
824403,0.01
824404,0.0
824405,0.01
824406,0.21
824407,0.03
824408,0.0
824409,0.0
824410,0.0
824411,0.0
824412,0.0
824413,0.01
824414,0.1
824415,0.01
824416,0.78
824417,0.0
824418,0.0
824419,0.85
824420,0.36
824421,0.0
824422,0.01
824423,0.0
824424,0.0
824425,0.03
824426,0.01
824427,0.07
824428,0.02
824429,0.58
824430,0.16
824431,0.0
824432,0.0
824433,0.0
824434,0.0
824435,0.1
824436,0.0
824437,0.01
824438,0.15
824439,0.34
824440,0.41
824441,0.02
824442,0.14
824443,0.02
824444,0.56
824445,0.0
824446,0.01
824447,0.08
824448,0.15
824449,0.0
824450,0.0
824451,0.82
824452,0.21
824453,0.22
824454,0.34
824455,0.0
824456,0.08
824457,0.0
824458,0.01
824459,0.0
824460,0.77
824461,0.01
824462,0.0
824463,0.19
824464,0.63
824465,0.0
824466,0.02
824467,0.0
824468,0.18
824469,0.02
824470,0.0
824471,0.04
824472,0.0
824473,0.0
824474,0.0
824475,0.25
824476,0.0
824477,0.0
824478,0.01
824479,0.0
824480,0.0
824481,0.9
824482,0.0
824483,0.0
824484,0.37
824485,0.37
824486,0.77
824487,0.0
824488,0.0
824489,0.71
824490,0.0
824491,0.01
824492,0.01
824493,0.56
824494,0.08
824495,0.0
824496,0.96
824497,0.0
824498,0.0
824499,0.0
824500,0.0
824501,0.31
824502,0.0
824503,0.27
824504,0.01
824505,0.0
824506,0.0
824507,0.0
824508,0.0
824509,0.0
824510,0.65
824511,0.18
824512,0.0
824513,0.08
824514,0.36
824515,0.38
824516,0.01
824517,0.0
824518,0.0
824519,0.0
824520,0.0
824521,0.0
824522,0.0
824523,0.02
824524,0.02
824525,0.0
824526,0.01
824527,0.55
824528,0.12
824529,0.01
824530,0.0
824531,0.14
824532,0.0
824533,0.0
824534,0.0
824535,0.42
824536,0.08
824537,0.0
824538,0.0
824539,0.01
824540,0.27
824541,0.24
824542,0.87
824543,0.72
824544,0.0
824545,0.89
824546,0.91
824547,0.61
824548,0.0
824549,0.81
824550,0.15
824551,0.07
824552,0.34
824553,0.0
824554,0.21
824555,0.0
824556,0.0
824557,0.0
824558,0.0
824559,0.0
824560,0.09
824561,0.03
824562,0.04
824563,0.01
824564,0.07
824565,0.07
824566,0.0
824567,0.0
824568,0.0
824569,0.01
824570,0.0
824571,0.0
824572,0.01
824573,0.02
824574,0.13
824575,0.0
824576,0.0
824577,0.09
824578,0.0
824579,0.18
824580,0.0
824581,0.08
824582,0.02
824583,0.0
824584,0.04
824585,0.0
824586,0.08
824587,0.39
824588,0.04
824589,0.21
824590,0.05
824591,0.44
824592,0.59
824593,0.05
824594,0.04
824595,0.0
824596,0.03
824597,0.0
824598,0.0
824599,0.01
824600,0.0
824601,0.0
824602,0.0
824603,0.0
824604,0.15
824605,0.12
824606,0.72
824607,0.02
824608,0.18
824609,0.01
824610,0.61
824611,0.0
824612,0.05
824613,0.22
824614,0.15
824615,0.0
824616,0.0
824617,0.0
824618,0.0
824619,0.0
824620,0.0
824621,0.11
824622,0.0
824623,0.0
824624,0.0
824625,0.13
824626,0.0
824627,0.04
824628,0.03
824629,0.0
824630,0.0
824631,0.0
824632,0.0
824633,0.0
824634,0.0
824635,0.15
824636,0.18
824637,0.55
824638,0.01
824639,0.0
824640,0.0
824641,0.08
824642,0.87
824643,0.08
824644,0.05
824645,0.88
824646,0.21
824647,0.03
824648,0.0
824649,0.0
824650,0.24
824651,0.0
824652,0.05
824653,0.0
824654,0.23
824655,0.23
824656,0.01
824657,0.0
824658,0.0
824659,0.0
824660,0.0
824661,0.01
824662,0.0
824663,0.01
824664,0.01
824665,0.86
824666,0.04
824667,0.0
824668,0.0
824669,0.39
824670,0.08
824671,0.0
824672,0.0
824673,0.0
824674,0.0
824675,0.0
824676,0.04
824677,0.0
824678,0.0
824679,0.02
824680,0.0
824681,0.0
824682,0.58
824683,0.67
824684,0.0
824685,0.0
824686,0.0
824687,0.0
824688,0.43
824689,0.22
824690,0.01
824691,0.0
824692,0.03
824693,0.67
824694,0.14
824695,0.0
824696,0.0
824697,0.0
824698,0.0
824699,0.0
824700,0.0
824701,0.0
824702,0.0
824703,0.89
824704,0.96
824705,0.0
824706,0.01
824707,0.0
824708,0.13
824709,0.07
824710,0.03
824711,0.01
824712,0.0
824713,0.02
824714,0.82
824715,0.0
824716,0.05
824717,0.0
824718,0.31
824719,0.64
824720,0.0
824721,0.7
824722,0.0
824723,0.0
824724,0.0
824725,0.0
824726,0.09
824727,0.01
824728,0.19
824729,0.0
824730,0.01
824731,0.0
824732,0.48
824733,0.1
824734,0.0
824735,0.0
824736,0.0
824737,0.06
824738,0.19
824739,0.08
824740,0.0
824741,0.0
824742,0.03
824743,0.0
824744,0.03
824745,0.68
824746,0.52
824747,0.02
824748,0.01
824749,0.01
824750,0.0
824751,0.0
824752,0.01
824753,0.0
824754,0.05
824755,0.23
824756,0.0
824757,0.0
824758,0.03
824759,0.27
824760,0.0
824761,0.03
824762,0.0
824763,0.52
824764,0.93
824765,0.19
824766,0.43
824767,0.0
824768,0.18
824769,0.24
824770,0.18
824771,0.08
824772,0.0
824773,0.02
824774,0.0
824775,0.2
824776,0.25
824777,0.04
824778,0.0
824779,0.29
824780,0.05
824781,0.0
824782,0.6
824783,0.41
824784,0.67
824785,0.0
824786,0.02
824787,0.0
824788,0.03
824789,0.37
824790,0.0
824791,0.01
824792,0.0
824793,0.02
824794,0.0
824795,0.07
824796,0.01
824797,0.0
824798,0.0
824799,0.34
824800,0.0
824801,0.16
824802,0.0
824803,0.0
824804,0.0
824805,0.39
824806,0.0
824807,0.11
824808,0.07
824809,0.0
824810,0.01
824811,0.0
824812,0.02
824813,0.02
824814,0.0
824815,0.0
824816,0.86
824817,0.43
824818,0.0
824819,0.01
824820,0.01
824821,0.0
824822,0.0
824823,0.0
824824,0.08
824825,0.0
824826,0.0
824827,0.0
824828,0.75
824829,0.02
824830,0.0
824831,0.0
824832,0.11
824833,0.83
824834,0.0
824835,0.9
824836,0.0
824837,0.0
824838,0.0
824839,0.01
824840,0.04
824841,0.36
824842,0.2
824843,0.0
824844,0.0
824845,0.01
824846,0.0
824847,0.8
824848,0.0
824849,0.0
824850,0.62
824851,0.0
824852,0.0
824853,0.74
824854,0.04
824855,0.0
824856,0.15
824857,0.0
824858,0.0
824859,0.01
824860,0.0
824861,0.09
824862,0.72
824863,0.34
824864,0.02
824865,0.01
824866,0.12
824867,0.1
824868,0.0
824869,0.26
824870,0.0
824871,0.0
824872,0.0
824873,0.02
824874,0.0
824875,0.0
824876,0.4
824877,0.2
824878,0.44
824879,0.68
824880,0.58
824881,0.01
824882,0.01
824883,0.0
824884,0.0
824885,0.0
824886,0.62
824887,0.0
824888,0.0
824889,0.21
824890,0.2
824891,0.0
824892,0.0
824893,0.0
824894,0.01
824895,0.77
824896,0.28
824897,0.0
824898,0.03
824899,0.0
824900,0.0
824901,0.96
824902,0.79
824903,0.0
824904,0.91
824905,0.0
824906,0.0
824907,0.0
824908,0.0
824909,0.0
824910,0.0
824911,0.0
824912,0.0
824913,0.22
824914,0.46
824915,0.05
824916,0.0
824917,0.0
824918,0.46
824919,0.01
824920,0.0
824921,0.07
824922,0.05
824923,0.43
824924,0.93
824925,0.0
824926,0.0
824927,0.33
824928,0.0
824929,0.1
824930,0.0
824931,0.02
824932,0.01
824933,0.01
824934,0.0
824935,0.7
824936,0.0
824937,0.0
824938,0.01
824939,0.0
824940,0.2
824941,0.18
824942,0.0
824943,0.09
824944,0.28
824945,0.31
824946,0.0
824947,0.16
824948,0.02
824949,0.2
824950,0.0
824951,0.0
824952,0.0
824953,0.62
824954,0.0
824955,0.0
824956,0.0
824957,0.0
824958,0.0
824959,0.02
824960,0.0
824961,0.0
824962,0.01
824963,0.0
824964,0.01
824965,0.01
824966,0.0
824967,0.06
824968,0.11
824969,0.08
824970,0.0
824971,0.0
824972,0.05
824973,0.0
824974,0.47
824975,0.0
824976,0.86
824977,0.0
824978,0.0
824979,0.0
824980,0.0
824981,0.04
824982,0.29
824983,0.41
824984,0.14
824985,0.87
824986,0.01
824987,0.89
824988,0.02
824989,0.59
824990,0.21
824991,0.0
824992,0.05
824993,0.0
824994,0.04
824995,0.0
824996,0.76
824997,0.0
824998,0.0
824999,0.03
825000,0.01
825001,0.0
825002,0.85
825003,0.0
825004,0.0
825005,0.61
825006,0.0
825007,0.0
825008,0.32
825009,0.68
825010,0.6
825011,0.16
825012,0.0
825013,0.0
825014,0.01
825015,0.01
825016,0.0
825017,0.08
825018,0.01
825019,0.0
825020,0.0
825021,0.0
825022,0.0
825023,0.0
825024,0.02
825025,0.0
825026,0.0
825027,0.01
825028,0.01
825029,0.0
825030,0.0
825031,0.12
825032,0.02
825033,0.02
825034,0.0
825035,0.0
825036,0.29
825037,0.01
825038,0.0
825039,0.32
825040,0.03
825041,0.0
825042,0.0
825043,0.01
825044,0.21
825045,0.04
825046,0.56
825047,0.0
825048,0.0
825049,0.0
825050,0.17
825051,0.0
825052,0.03
825053,0.01
825054,0.29
825055,0.0
825056,0.28
825057,0.02
825058,0.13
825059,0.0
825060,0.42
825061,0.93
825062,0.26
825063,0.0
825064,0.0
825065,0.79
825066,0.0
825067,0.41
825068,0.03
825069,0.0
825070,0.0
825071,0.0
825072,0.01
825073,0.27
825074,0.0
825075,0.0
825076,0.02
825077,0.01
825078,0.0
825079,0.0
825080,0.39
825081,0.66
825082,0.24
825083,0.0
825084,0.0
825085,0.09
825086,0.01
825087,0.01
825088,0.01
825089,0.19
825090,0.0
825091,0.0
825092,0.72
825093,0.0
825094,0.02
825095,0.0
825096,0.0
825097,0.04
825098,0.19
825099,0.04
825100,0.0
825101,0.0
825102,0.05
825103,0.08
825104,0.0
825105,0.07
825106,0.0
825107,0.01
825108,0.0
825109,0.0
825110,0.03
825111,0.0
825112,0.0
825113,0.0
825114,0.03
825115,0.0
825116,0.0
825117,0.03
825118,0.0
825119,0.0
825120,0.01
825121,0.86
825122,0.02
825123,0.0
825124,0.27
825125,0.0
825126,0.0
825127,0.02
825128,0.0
825129,0.03
825130,0.0
825131,0.02
825132,0.02
825133,0.09
825134,0.23
825135,0.0
825136,0.54
825137,0.03
825138,0.0
825139,0.0
825140,0.03
825141,0.0
825142,0.89
825143,0.04
825144,0.0
825145,0.0
825146,0.0
825147,0.0
825148,0.0
825149,0.0
825150,0.92
825151,0.0
825152,0.02
825153,0.01
825154,0.0
825155,0.0
825156,0.02
825157,0.54
825158,0.21
825159,0.0
825160,0.0
825161,0.0
825162,0.0
825163,0.01
825164,0.01
825165,0.52
825166,0.19
825167,0.06
825168,0.5
825169,0.01
825170,0.0
825171,0.71
825172,0.0
825173,0.03
825174,0.16
825175,0.0
825176,0.0
825177,0.03
825178,0.0
825179,0.0
825180,0.0
825181,0.01
825182,0.0
825183,0.0
825184,0.0
825185,0.24
825186,0.0
825187,0.19
825188,0.02
825189,0.0
825190,0.0
825191,0.0
825192,0.16
825193,0.0
825194,0.08
825195,0.0
825196,0.03
825197,0.02
825198,0.55
825199,0.0
825200,0.0
825201,0.24
825202,0.0
825203,0.0
825204,0.04
825205,0.97
825206,0.0
825207,0.0
825208,0.0
825209,0.0
825210,0.12
825211,0.0
825212,0.0
825213,0.0
825214,0.0
825215,0.17
825216,0.07
825217,0.0
825218,0.09
825219,0.62
825220,0.88
825221,0.42
825222,0.17
825223,0.86
825224,0.0
825225,0.0
825226,0.23
825227,0.0
825228,0.01
825229,0.04
825230,0.0
825231,0.01
825232,0.0
825233,0.13
825234,0.0
825235,0.87
825236,0.0
825237,0.12
825238,0.0
825239,0.01
825240,0.0
825241,0.0
825242,0.0
825243,0.0
825244,0.14
825245,0.0
825246,0.0
825247,0.0
825248,0.14
825249,0.0
825250,0.0
825251,0.11
825252,0.49
825253,0.0
825254,0.21
825255,0.05
825256,0.83
825257,0.0
825258,0.85
825259,0.0
825260,0.0
825261,0.0
825262,0.12
825263,0.0
825264,0.11
825265,0.04
825266,0.48
825267,0.02
825268,0.05
825269,0.0
825270,0.0
825271,0.09
825272,0.0
825273,0.0
825274,0.58
825275,0.01
825276,0.21
825277,0.0
825278,0.16
825279,0.0
825280,0.0
825281,0.03
825282,0.0
825283,0.24
825284,0.86
825285,0.03
825286,0.0
825287,0.0
825288,0.0
825289,0.0
825290,0.0
825291,0.0
825292,0.0
825293,0.0
825294,0.01
825295,0.0
825296,0.0
825297,0.6
825298,0.01
825299,0.0
825300,0.0
825301,0.04
825302,0.65
825303,0.0
825304,0.05
825305,0.02
825306,0.0
825307,0.03
825308,0.0
825309,0.02
825310,0.01
825311,0.0
825312,0.06
825313,0.0
825314,0.2
825315,0.0
825316,0.61
825317,0.0
825318,0.08
825319,0.0
825320,0.03
825321,0.79
825322,0.0
825323,0.19
825324,0.06
825325,0.0
825326,0.02
825327,0.0
825328,0.0
825329,0.24
825330,0.0
825331,0.49
825332,0.01
825333,0.69
825334,0.0
825335,0.65
825336,0.0
825337,0.33
825338,0.0
825339,0.15
825340,0.78
825341,0.04
825342,0.0
825343,0.34
825344,0.0
825345,0.0
825346,0.24
825347,0.03
825348,0.0
825349,0.75
825350,0.01
825351,0.02
825352,0.0
825353,0.0
825354,0.0
825355,0.68
825356,0.2
825357,0.58
825358,0.01
825359,0.0
825360,0.02
825361,0.04
825362,0.0
825363,0.0
825364,0.0
825365,0.06
825366,0.0
825367,0.0
825368,0.38
825369,0.0
825370,0.01
825371,0.0
825372,0.0
825373,0.0
825374,0.43
825375,0.09
825376,0.0
825377,0.0
825378,0.0
825379,0.1
825380,0.0
825381,0.0
825382,0.0
825383,0.07
825384,0.08
825385,0.01
825386,0.0
825387,0.0
825388,0.0
825389,0.0
825390,0.9
825391,0.0
825392,0.0
825393,0.1
825394,0.01
825395,0.54
825396,0.86
825397,0.01
825398,0.89
825399,0.02
825400,0.52
825401,0.0
825402,0.01
825403,0.19
825404,0.0
825405,0.06
825406,0.17
825407,0.0
825408,0.02
825409,0.0
825410,0.19
825411,0.1
825412,0.0
825413,0.62
825414,0.19
825415,0.01
825416,0.1
825417,0.14
825418,0.0
825419,0.0
825420,0.28
825421,0.41
825422,0.19
825423,0.0
825424,0.0
825425,0.0
825426,0.04
825427,0.47
825428,0.0
825429,0.0
825430,0.01
825431,0.0
825432,0.07
825433,0.0
825434,0.15
825435,0.08
825436,0.01
825437,0.01
825438,0.04
825439,0.0
825440,0.0
825441,0.06
825442,0.02
825443,0.0
825444,0.04
825445,0.0
825446,0.0
825447,0.03
825448,0.0
825449,0.38
825450,0.0
825451,0.0
825452,0.0
825453,0.63
825454,0.03
825455,0.01
825456,0.01
825457,0.13
825458,0.08
825459,0.02
825460,0.0
825461,0.66
825462,0.0
825463,0.01
825464,0.01
825465,0.0
825466,0.01
825467,0.0
825468,0.0
825469,0.91
825470,0.16
825471,0.03
825472,0.0
825473,0.0
825474,0.0
825475,0.0
825476,0.0
825477,0.0
825478,0.0
825479,0.1
825480,0.0
825481,0.0
825482,0.02
825483,0.0
825484,0.27
825485,0.0
825486,0.97
825487,0.6
825488,0.01
825489,0.01
825490,0.0
825491,0.0
825492,0.18
825493,0.0
825494,0.16
825495,0.0
825496,0.0
825497,0.47
825498,0.0
825499,0.25
825500,0.04
825501,0.13
825502,0.01
825503,0.12
825504,0.01
825505,0.0
825506,0.0
825507,0.0
825508,0.0
825509,0.22
825510,0.0
825511,0.03
825512,0.0
825513,0.0
825514,0.91
825515,0.0
825516,0.71
825517,0.0
825518,0.48
825519,0.0
825520,0.02
825521,0.01
825522,0.0
825523,0.74
825524,0.04
825525,0.0
825526,0.0
825527,0.95
825528,0.37
825529,0.14
825530,0.0
825531,0.0
825532,0.13
825533,0.22
825534,0.0
825535,0.0
825536,0.03
825537,0.0
825538,0.5
825539,0.01
825540,0.17
825541,0.0
825542,0.0
825543,0.38
825544,0.0
825545,0.01
825546,0.0
825547,0.26
825548,0.49
825549,0.0
825550,0.0
825551,0.1
825552,0.1
825553,0.13
825554,0.11
825555,0.0
825556,0.0
825557,0.01
825558,0.02
825559,0.58
825560,0.02
825561,0.0
825562,0.8
825563,0.0
825564,0.03
825565,0.0
825566,0.0
825567,0.1
825568,0.01
825569,0.0
825570,0.0
825571,0.06
825572,0.0
825573,0.0
825574,0.0
825575,0.12
825576,0.0
825577,0.0
825578,0.0
825579,0.01
825580,0.02
825581,0.63
825582,0.73
825583,0.0
825584,0.01
825585,0.01
825586,0.0
825587,0.08
825588,0.0
825589,0.1
825590,0.46
825591,0.69
825592,0.0
825593,0.06
825594,0.99
825595,0.01
825596,0.14
825597,0.17
825598,0.0
825599,0.0
825600,0.07
825601,0.0
825602,0.0
825603,0.0
825604,0.02
825605,0.26
825606,0.9
825607,0.24
825608,0.95
825609,0.0
825610,0.12
825611,0.0
825612,0.01
825613,0.0
825614,0.0
825615,0.15
825616,0.28
825617,0.0
825618,0.01
825619,0.0
825620,0.0
825621,0.0
825622,0.0
825623,0.0
825624,0.0
825625,0.0
825626,0.05
825627,0.57
825628,0.0
825629,0.0
825630,0.0
825631,0.0
825632,0.72
825633,0.16
825634,0.36
825635,0.0
825636,0.0
825637,0.0
825638,0.05
825639,0.23
825640,0.0
825641,0.0
825642,0.0
825643,0.07
825644,0.15
825645,0.2
825646,0.02
825647,0.4
825648,0.0
825649,0.22
825650,0.01
825651,0.07
825652,0.04
825653,0.16
825654,0.01
825655,0.31
825656,0.07
825657,0.0
825658,0.0
825659,0.02
825660,0.0
825661,0.13
825662,0.15
825663,0.15
825664,0.01
825665,0.28
825666,0.0
825667,0.0
825668,0.0
825669,0.01
825670,0.53
825671,0.0
825672,0.14
825673,0.01
825674,0.01
825675,0.0
825676,0.26
825677,0.0
825678,0.01
825679,0.0
825680,0.0
825681,0.06
825682,0.07
825683,0.14
825684,0.9
825685,0.0
825686,0.62
825687,0.02
825688,0.0
825689,0.0
825690,0.13
825691,0.49
825692,0.06
825693,0.0
825694,0.04
825695,0.0
825696,0.37
825697,0.0
825698,0.0
825699,0.0
825700,0.0
825701,0.0
825702,0.0
825703,0.0
825704,0.06
825705,0.0
825706,0.0
825707,0.0
825708,0.0
825709,0.0
825710,0.0
825711,0.01
825712,0.08
825713,0.78
825714,0.0
825715,0.0
825716,0.0
825717,0.0
825718,0.0
825719,0.0
825720,0.0
825721,0.0
825722,0.0
825723,0.47
825724,0.0
825725,0.33
825726,0.0
825727,0.46
825728,0.0
825729,0.48
825730,0.2
825731,0.09
825732,0.36
825733,0.91
825734,0.11
825735,0.02
825736,0.0
825737,0.01
825738,0.0
825739,0.68
825740,0.89
825741,0.51
825742,0.0
825743,0.0
825744,0.05
825745,0.0
825746,0.54
825747,0.63
825748,0.0
825749,0.64
825750,0.09
825751,0.13
825752,0.52
825753,0.08
825754,0.45
825755,0.0
825756,0.05
825757,0.0
825758,0.0
825759,0.25
825760,0.0
825761,0.0
825762,0.03
825763,0.0
825764,0.12
825765,0.0
825766,0.21
825767,0.0
825768,0.0
825769,0.4
825770,0.01
825771,0.03
825772,0.07
825773,0.24
825774,0.02
825775,0.02
825776,0.0
825777,0.01
825778,0.0
825779,0.13
825780,0.0
825781,0.0
825782,0.02
825783,0.0
825784,0.0
825785,0.0
825786,0.19
825787,0.07
825788,0.0
825789,0.0
825790,0.09
825791,0.0
825792,0.01
825793,0.1
825794,0.03
825795,0.12
825796,0.0
825797,0.11
825798,0.02
825799,0.0
825800,0.32
825801,0.0
825802,0.29
825803,0.0
825804,0.0
825805,0.01
825806,0.01
825807,0.0
825808,0.0
825809,0.0
825810,0.4
825811,0.0
825812,0.03
825813,0.04
825814,0.0
825815,0.0
825816,0.02
825817,0.31
825818,0.0
825819,0.0
825820,0.01
825821,0.22
825822,0.0
825823,0.67
825824,0.07
825825,0.18
825826,0.01
825827,0.48
825828,0.0
825829,0.0
825830,0.06
825831,0.27
825832,0.0
825833,0.03
825834,0.0
825835,0.01
825836,0.0
825837,0.43
825838,0.02
825839,0.02
825840,0.1
825841,0.0
825842,0.0
825843,0.01
825844,0.28
825845,0.0
825846,0.05
825847,0.0
825848,0.0
825849,0.0
825850,0.24
825851,0.0
825852,0.19
825853,0.31
825854,0.59
825855,0.0
825856,0.04
825857,0.08
825858,0.57
825859,0.0
825860,0.64
825861,0.0
825862,0.0
825863,0.0
825864,0.05
825865,0.0
825866,0.0
825867,0.4
825868,0.0
825869,0.0
825870,0.21
825871,0.0
825872,0.91
825873,0.0
825874,0.01
825875,0.06
825876,0.0
825877,0.01
825878,0.64
825879,0.03
825880,0.0
825881,0.0
825882,0.09
825883,0.37
825884,0.01
825885,0.0
825886,0.0
825887,0.36
825888,0.0
825889,0.57
825890,0.5
825891,0.03
825892,0.03
825893,0.0
825894,0.06
825895,0.4
825896,0.0
825897,0.0
825898,0.08
825899,0.0
825900,0.0
825901,0.01
825902,0.0
825903,0.0
825904,0.91
825905,0.81
825906,0.01
825907,0.83
825908,0.02
825909,0.0
825910,0.01
825911,0.53
825912,0.37
825913,0.0
825914,0.17
825915,0.0
825916,0.29
825917,0.0
825918,0.18
825919,0.02
825920,0.0
825921,0.18
825922,0.01
825923,0.02
825924,0.39
825925,0.45
825926,0.0
825927,0.0
825928,0.18
825929,0.08
825930,0.0
825931,0.43
825932,0.01
825933,0.3
825934,0.02
825935,0.0
825936,0.57
825937,0.01
825938,0.0
825939,0.0
825940,0.43
825941,0.0
825942,0.0
825943,0.03
825944,0.0
825945,0.0
825946,0.0
825947,0.9
825948,0.43
825949,0.16
825950,0.01
825951,0.6
825952,0.58
825953,0.25
825954,0.55
825955,0.0
825956,0.0
825957,0.13
825958,0.0
825959,0.01
825960,0.0
825961,0.43
825962,0.0
825963,0.0
825964,0.0
825965,0.01
825966,0.0
825967,0.07
825968,0.0
825969,0.8
825970,0.0
825971,0.02
825972,0.0
825973,0.0
825974,0.56
825975,0.0
825976,0.03
825977,0.21
825978,0.13
825979,0.0
825980,0.0
825981,0.01
825982,0.0
825983,0.0
825984,0.0
825985,0.74
825986,0.27
825987,0.01
825988,0.0
825989,0.0
825990,0.0
825991,0.01
825992,0.01
825993,0.37
825994,0.04
825995,0.0
825996,0.1
825997,0.0
825998,0.0
825999,0.68
826000,0.0
826001,0.0
826002,0.0
826003,0.0
826004,0.01
826005,0.0
826006,0.05
826007,0.0
826008,0.0
826009,0.04
826010,0.0
826011,0.86
826012,0.32
826013,0.0
826014,0.16
826015,0.01
826016,0.4
826017,0.02
826018,0.0
826019,0.04
826020,0.0
826021,0.25
826022,0.76
826023,0.1
826024,0.12
826025,0.0
826026,0.32
826027,0.0
826028,0.0
826029,0.0
826030,0.05
826031,0.07
826032,0.01
826033,0.0
826034,0.01
826035,0.75
826036,0.0
826037,0.03
826038,0.0
826039,0.01
826040,0.25
826041,0.78
826042,0.28
826043,0.08
826044,0.0
826045,0.01
826046,0.0
826047,0.0
826048,0.08
826049,0.01
826050,0.0
826051,0.0
826052,0.0
826053,0.05
826054,0.0
826055,0.05
826056,0.0
826057,0.0
826058,0.0
826059,0.0
826060,0.0
826061,0.0
826062,0.09
826063,0.0
826064,0.23
826065,0.25
826066,0.0
826067,0.11
826068,0.05
826069,0.0
826070,0.0
826071,0.0
826072,0.0
826073,0.0
826074,0.0
826075,0.0
826076,0.0
826077,0.12
826078,0.0
826079,0.0
826080,0.0
826081,0.01
826082,0.01
826083,0.01
826084,0.02
826085,0.0
826086,0.0
826087,0.5
826088,0.0
826089,0.0
826090,0.0
826091,0.0
826092,0.0
826093,0.01
826094,0.05
826095,0.02
826096,0.01
826097,0.0
826098,0.0
826099,0.01
826100,0.0
826101,0.05
826102,0.0
826103,0.0
826104,0.0
826105,0.03
826106,0.0
826107,0.68
826108,0.0
826109,0.18
826110,0.0
826111,0.0
826112,0.0
826113,0.01
826114,0.84
826115,0.0
826116,0.0
826117,0.0
826118,0.0
826119,0.0
826120,0.17
826121,0.0
826122,0.78
826123,0.0
826124,0.0
826125,0.0
826126,0.0
826127,0.04
826128,0.07
826129,0.01
826130,0.02
826131,0.01
826132,0.01
826133,0.08
826134,0.0
826135,0.27
826136,0.11
826137,0.48
826138,0.0
826139,0.03
826140,0.0
826141,0.02
826142,0.06
826143,0.0
826144,0.0
826145,0.0
826146,0.38
826147,0.06
826148,0.01
826149,0.0
826150,0.0
826151,0.0
826152,0.04
826153,0.02
826154,0.08
826155,0.03
826156,0.23
826157,0.0
826158,0.33
826159,0.0
826160,0.98
826161,0.01
826162,0.0
826163,0.74
826164,0.19
826165,0.0
826166,0.0
826167,0.0
826168,0.0
826169,0.0
826170,0.87
826171,0.89
826172,0.0
826173,0.13
826174,0.01
826175,0.01
826176,0.01
826177,0.57
826178,0.02
826179,0.17
826180,0.0
826181,0.0
826182,0.33
826183,0.0
826184,0.02
826185,0.02
826186,0.0
826187,0.24
826188,0.0
826189,0.0
826190,0.07
826191,0.0
826192,0.0
826193,0.0
826194,0.0
826195,0.15
826196,0.0
826197,0.0
826198,0.8
826199,0.0
826200,0.05
826201,0.0
826202,0.0
826203,0.04
826204,0.0
826205,0.67
826206,0.0
826207,0.25
826208,0.2
826209,0.03
826210,0.05
826211,0.54
826212,0.0
826213,0.01
826214,0.0
826215,0.0
826216,0.02
826217,0.0
826218,0.0
826219,0.0
826220,0.02
826221,0.06
826222,0.0
826223,0.0
826224,0.0
826225,0.0
826226,0.06
826227,0.08
826228,0.0
826229,0.0
826230,0.82
826231,0.0
826232,0.0
826233,0.0
826234,0.32
826235,0.0
826236,0.83
826237,0.0
826238,0.08
826239,0.66
826240,0.0
826241,0.0
826242,0.07
826243,0.0
826244,0.0
826245,0.41
826246,0.25
826247,0.01
826248,0.01
826249,0.02
826250,0.0
826251,0.0
826252,0.0
826253,0.0
826254,0.03
826255,0.01
826256,0.23
826257,0.0
826258,0.01
826259,0.0
826260,0.0
826261,0.0
826262,0.47
826263,0.0
826264,0.74
826265,0.0
826266,0.89
826267,0.41
826268,0.0
826269,0.01
826270,0.0
826271,0.1
826272,0.04
826273,0.06
826274,0.32
826275,0.28
826276,0.0
826277,0.0
826278,0.23
826279,0.13
826280,0.0
826281,0.0
826282,0.0
826283,0.0
826284,0.07
826285,0.0
826286,0.07
826287,0.0
826288,0.0
826289,0.0
826290,0.6
826291,0.0
826292,0.0
826293,0.01
826294,0.0
826295,0.0
826296,0.69
826297,0.81
826298,0.0
826299,0.01
826300,0.64
826301,0.0
826302,0.13
826303,0.51
826304,0.14
826305,0.0
826306,0.09
